iter	MultiClass
2927	0.4561062542
2928	0.4561024331
2929	0.4560595866
2930	0.4560544307
2931	0.4560527638
2932	0.4560494932
2933	0.4560359488
2934	0.4560325651
2935	0.4560259821
2936	0.4560226962
2937	0.4559932581
2938	0.4559666765
2939	0.4559555551
2940	0.4559526968
2941	0.4559473778
2942	0.4559068542
2943	0.4558976402
2944	0.4558903125
2945	0.4558812215
2946	0.4558777414
2947	0.4558525845
2948	0.4558376296
2949	0.4558311167
2950	0.4558204099
2951	0.4558165539
2952	0.455792214
2953	0.4557715228
2954	0.455771146
2955	0.4557670207
2956	0.4557613598
2957	0.4557440906
2958	0.455735377
2959	0.4557324949
2960	0.4557307299
2961	0.455683663
2962	0.4556782698
2963	0.4556745212
2964	0.4556738894
2965	0.4556148838
2966	0.4555634997
2967	0.4555610779
2968	0.4555246414
2969	0.4555129267
2970	0.4555033642
2971	0.4554849554
2972	0.4554724556
2973	0.4554457385
2974	0.4554164849
2975	0.4554109489
2976	0.4553357572
2977	0.4553289703
2978	0.455316894
2979	0.4552908984
2980	0.4552522062
2981	0.4552377664
2982	0.455186487
2983	0.4551781144
2984	0.4551742361
2985	0.4551668251
2986	0.4551665061
2987	0.455166502
2988	0.4551636122
2989	0.4551588981
2990	0.4551587658
2991	0.4551482626
2992	0.4551454873
2993	0.4551172045
2994	0.4550891819
2995	0.4550827196
2996	0.4550365246
2997	0.4550235486
2998	0.4550041508
2999	0.4549957819
